1 1.78046e-05
1001 4.74421e-05
2001 5.26586e-05
3001 6.24649e-05
4001 0.000123407
5001 9.67495e-05
6001 6.24663e-05
7001 6.24638e-05
8001 0.000112885
9001 0.000124924
10001 0.000124924
11001 0.000124916
12001 0.000124925
13001 0.000124925
14001 0.000124925
15001 0.000124918
16001 0.000124925
